UNITID,EFTOTLT,EFTOTLM,EFTOTLW
384342,3909,1790,2119
384342,523,221,302
384342,474,235,239
384342,3435,1555,1880
384342,2241,1160,1081
384342,2241,1160,1081
384342,2177,1132,1045
384342,511,279,232
384342,1666,853,813
384342,64,28,36
384342,250,138,112
384342,1416,715,701
384342,2974,1254,1720
384342,2974,1254,1720
384342,2515,1061,1454
384342,272,124,148
384342,2243,937,1306
384342,459,193,266
384342,224,97,127
384342,2019,840,1179
384412,341,168,173
384412,330,163,167
384412,320,155,165
384412,12,5,7
384412,308,150,158
384412,10,8,2
384412,11,5,6
384412,21,6,15
384412,287,144,143
384412,341,168,173
384412,330,163,167
384412,320,155,165
384412,12,5,7
384412,308,150,158
384412,10,8,2
384412,11,5,6
384412,21,6,15
384412,287,144,143
384421,86,86,0
384421,86,86,0
384421,86,86,0
384421,32,32,0
384421,54,54,0
384421,1,1,0
384421,53,53,0
384421,86,86,0
384421,86,86,0
384421,86,86,0
384421,32,32,0
384421,54,54,0
384421,1,1,0
384421,53,53,0
385008,477,60,417
385008,477,60,417
385008,477,60,417
385008,54,6,48
385008,423,54,369
385008,45,4,41
385008,378,50,328
385008,465,59,406
385008,465,59,406
385008,465,59,406
385008,54,6,48
385008,411,53,358
385008,45,4,41
385008,366,49,317
385008,12,1,11
385008,12,1,11
385008,12,1,11
385008,12,1,11
385008,12,1,11
385132,99,8,91
385132,99,8,91
385132,99,8,91
385132,90,7,83
385132,9,1,8
385132,9,1,8
385132,89,7,82
385132,89,7,82
385132,89,7,82
385132,87,6,81
385132,2,1,1
385132,2,1,1
385132,10,1,9
385132,10,1,9
385132,10,1,9
385132,3,1,2
385132,7,0,7
385132,7,0,7
385503,464,68,396
385503,464,68,396
385503,464,68,396
385503,66,10,56
385503,398,58,340
385503,64,15,49
385503,334,43,291
385503,408,58,350
385503,408,58,350
385503,408,58,350
385503,61,10,51
385503,347,48,299
385503,56,13,43
385503,291,35,256
385503,56,10,46
385503,56,10,46
385503,56,10,46
385503,5,0,5
385503,51,10,41
385503,8,2,6
385503,43,8,35
385549,174,26,148
385549,174,26,148
385549,174,26,148
385549,47,4,43
385549,127,22,105
385549,127,22,105
385549,174,26,148
385549,174,26,148
385549,174,26,148
385549,47,4,43
385549,127,22,105
385549,127,22,105
385619,1252,625,627
385619,1184,581,603
385619,1184,581,603
385619,54,31,23
385619,1130,550,580
385619,68,44,24
385619,3,0,3
385619,1127,550,577
385619,1203,595,608
385619,1184,581,603
385619,1184,581,603
385619,54,31,23
385619,1130,550,580
385619,19,14,5
385619,3,0,3
385619,1127,550,577
385619,49,30,19
385619,49,30,19
386153,257,0,257
386153,257,0,257
386153,257,0,257
386153,257,0,257
386153,143,0,143
386153,143,0,143
386153,143,0,143
386153,143,0,143
386153,114,0,114
386153,114,0,114
386153,114,0,114
386153,114,0,114
386472,378,93,285
386472,378,93,285
386472,377,93,284
386472,12,2,10
386472,365,91,274
386472,1,0,1
386472,34,8,26
386472,331,83,248
386472,256,65,191
386472,256,65,191
386472,256,65,191
386472,11,2,9
386472,245,63,182
386472,20,5,15
386472,225,58,167
386472,122,28,94
386472,122,28,94
386472,121,28,93
386472,1,0,1
386472,120,28,92
386472,1,0,1
386472,14,3,11
386472,106,25,81
387660,3,3,0
387660,3,3,0
387660,3,3,0
387660,1,1,0
387660,2,2,0
387660,2,2,0
387660,3,3,0
387660,3,3,0
387660,3,3,0
387660,1,1,0
387660,2,2,0
387660,2,2,0
387819,105,21,84
387819,105,21,84
387819,105,21,84
387819,59,15,44
387819,46,6,40
387819,46,6,40
387819,91,18,73
387819,91,18,73
387819,91,18,73
387819,51,12,39
387819,40,6,34
387819,40,6,34
387819,14,3,11
387819,14,3,11
387819,14,3,11
387819,8,3,5
387819,6,0,6
387819,6,0,6
387925,262,33,229
387925,262,33,229
387925,262,33,229
387925,84,8,76
387925,178,25,153
387925,4,0,4
387925,174,25,149
387925,262,33,229
387925,262,33,229
387925,262,33,229
387925,84,8,76
387925,178,25,153
387925,4,0,4
387925,174,25,149
388043,710,148,562
388043,710,148,562
388043,704,147,557
388043,46,13,33
388043,658,134,524
388043,6,1,5
388043,151,27,124
388043,507,107,400
388043,503,113,390
388043,503,113,390
388043,503,113,390
388043,43,12,31
388043,460,101,359
388043,123,25,98
388043,337,76,261
388043,207,35,172
388043,207,35,172
388043,201,34,167
388043,3,1,2
388043,198,33,165
388043,6,1,5
388043,28,2,26
388043,170,31,139
388520,498,282,216
388520,498,282,216
388520,493,278,215
388520,46,22,24
388520,447,256,191
388520,5,4,1
388520,49,21,28
388520,398,235,163
388520,74,41,33
388520,74,41,33
388520,74,41,33
388520,14,7,7
388520,60,34,26
388520,15,6,9
388520,45,28,17
388520,424,241,183
388520,424,241,183
388520,419,237,182
388520,32,15,17
388520,387,222,165
388520,5,4,1
388520,34,15,19
388520,353,207,146
388663,139,13,126
388663,139,13,126
388663,139,13,126
388663,42,8,34
388663,97,5,92
388663,97,5,92
388663,139,13,126
388663,139,13,126
388663,139,13,126
388663,42,8,34
388663,97,5,92
388663,97,5,92
389727,365,60,305
389727,365,60,305
389727,365,60,305
389727,163,24,139
389727,202,36,166
389727,202,36,166
389727,246,42,204
389727,246,42,204
389727,246,42,204
389727,139,20,119
389727,107,22,85
389727,107,22,85
389727,119,18,101
389727,119,18,101
389727,119,18,101
389727,24,4,20
389727,95,14,81
389727,95,14,81
389860,385,179,206
389860,385,179,206
389860,385,179,206
389860,180,101,79
389860,205,78,127
389860,205,78,127
389860,270,139,131
389860,270,139,131
389860,270,139,131
389860,133,84,49
389860,137,55,82
389860,137,55,82
389860,115,40,75
389860,115,40,75
389860,115,40,75
389860,47,17,30
389860,68,23,45
389860,68,23,45
390701,29693,6911,22782
390701,29460,6845,22615
390701,29460,6845,22615
390701,314,127,187
390701,29146,6718,22428
390701,233,66,167
390701,6213,1590,4623
390701,22933,5128,17805
390701,15437,3309,12128
390701,15344,3291,12053
390701,15344,3291,12053
390701,180,61,119
390701,15164,3230,11934
390701,93,18,75
390701,3751,915,2836
390701,11413,2315,9098
390701,14256,3602,10654
390701,14116,3554,10562
390701,14116,3554,10562
390701,134,66,68
390701,13982,3488,10494
390701,140,48,92
390701,2462,675,1787
390701,11520,2813,8707
390905,350,171,179
390905,350,171,179
390905,350,171,179
390905,246,121,125
390905,104,50,54
390905,104,50,54
390905,350,171,179
390905,350,171,179
390905,350,171,179
390905,246,121,125
390905,104,50,54
390905,104,50,54
391005,241,10,231
391005,241,10,231
391005,241,10,231
391005,15,1,14
391005,226,9,217
391005,226,9,217
391005,241,10,231
391005,241,10,231
391005,241,10,231
391005,15,1,14
391005,226,9,217
391005,226,9,217
391333,34,3,31
391333,34,3,31
391333,34,3,31
391333,9,0,9
391333,25,3,22
391333,25,3,22
391333,34,3,31
391333,34,3,31
391333,34,3,31
391333,9,0,9
391333,25,3,22
391333,25,3,22
391546,64,7,57
391546,64,7,57
391546,64,7,57
391546,30,5,25
391546,34,2,32
391546,34,2,32
391546,5,3,2
391546,5,3,2
391546,5,3,2
391546,3,2,1
391546,2,1,1
391546,2,1,1
391546,59,4,55
391546,59,4,55
391546,59,4,55
391546,27,3,24
391546,32,1,31
391546,32,1,31
391564,230,20,210
391564,230,20,210
391564,230,20,210
391564,165,14,151
391564,65,6,59
391564,65,6,59
391564,175,15,160
391564,175,15,160
391564,175,15,160
391564,120,9,111
391564,55,6,49
391564,55,6,49
391564,55,5,50
391564,55,5,50
391564,55,5,50
391564,45,5,40
391564,10,0,10
391564,10,0,10
391582,28,2,26
391582,28,2,26
391582,28,2,26
391582,28,2,26
391582,28,2,26
391582,23,2,21
391582,23,2,21
391582,23,2,21
391582,23,2,21
391582,23,2,21
391582,5,0,5
391582,5,0,5
391582,5,0,5
391582,5,0,5
391582,5,0,5
391759,73,4,69
391759,73,4,69
391759,73,4,69
391759,39,2,37
391759,34,2,32
391759,34,2,32
391759,2,0,2
391759,2,0,2
391759,2,0,2
391759,1,0,1
391759,1,0,1
391759,1,0,1
391759,71,4,67
391759,71,4,67
391759,71,4,67
391759,38,2,36
391759,33,2,31
391759,33,2,31
391810,56,10,46
391810,56,10,46
391810,56,10,46
391810,10,1,9
391810,46,9,37
391810,46,9,37
391810,56,10,46
391810,56,10,46
391810,56,10,46
391810,10,1,9
391810,46,9,37
391810,46,9,37
392257,810,96,714
392257,810,96,714
392257,810,96,714
392257,802,94,708
392257,8,2,6
392257,6,1,5
392257,2,1,1
392257,810,96,714
392257,810,96,714
392257,810,96,714
392257,802,94,708
392257,8,2,6
392257,6,1,5
392257,2,1,1
392354,10,7,3
392354,10,7,3
392354,10,7,3
392354,1,1,0
392354,9,6,3
392354,9,6,3
392354,10,7,3
392354,10,7,3
392354,10,7,3
392354,1,1,0
392354,9,6,3
392354,9,6,3
392415,382,35,347
392415,382,35,347
392415,382,35,347
392415,58,6,52
392415,324,29,295
392415,324,29,295
392415,382,35,347
392415,382,35,347
392415,382,35,347
392415,58,6,52
392415,324,29,295
392415,324,29,295
392798,44,4,40
392798,44,4,40
392798,44,4,40
392798,6,1,5
392798,38,3,35
392798,38,3,35
392798,29,3,26
392798,29,3,26
392798,29,3,26
392798,3,1,2
392798,26,2,24
392798,26,2,24
392798,15,1,14
392798,15,1,14
392798,15,1,14
392798,3,0,3
392798,12,1,11
392798,12,1,11
392840,363,165,198
392840,363,165,198
392840,334,152,182
392840,58,23,35
392840,276,129,147
392840,29,13,16
392840,25,14,11
392840,251,115,136
392840,251,107,144
392840,251,107,144
392840,251,107,144
392840,53,21,32
392840,198,86,112
392840,20,10,10
392840,178,76,102
392840,112,58,54
392840,112,58,54
392840,83,45,38
392840,5,2,3
392840,78,43,35
392840,29,13,16
392840,5,4,1
392840,73,39,34
393180,425,145,280
393180,425,145,280
393180,425,145,280
393180,138,47,91
393180,287,98,189
393180,8,1,7
393180,279,97,182
393180,425,145,280
393180,425,145,280
393180,425,145,280
393180,138,47,91
393180,287,98,189
393180,8,1,7
393180,279,97,182
393524,159,13,146
393524,159,13,146
393524,159,13,146
393524,48,5,43
393524,111,8,103
393524,111,8,103
393524,159,13,146
393524,159,13,146
393524,159,13,146
393524,48,5,43
393524,111,8,103
393524,111,8,103
393649,1444,435,1009
393649,1444,435,1009
393649,1444,435,1009
393649,443,153,290
393649,1001,282,719
393649,1001,282,719
393649,1444,435,1009
393649,1444,435,1009
393649,1444,435,1009
393649,443,153,290
393649,1001,282,719
393649,1001,282,719
393861,142,25,117
393861,142,25,117
393861,142,25,117
393861,54,10,44
393861,88,15,73
393861,88,15,73
393861,101,15,86
393861,101,15,86
393861,101,15,86
393861,44,9,35
393861,57,6,51
393861,57,6,51
393861,41,10,31
393861,41,10,31
393861,41,10,31
393861,10,1,9
393861,31,9,22
393861,31,9,22
393977,54,1,53
393977,54,1,53
393977,54,1,53
393977,20,0,20
393977,34,1,33
393977,34,1,33
393977,54,1,53
393977,54,1,53
393977,54,1,53
393977,20,0,20
393977,34,1,33
393977,34,1,33
395195,101,19,82
395195,101,19,82
395195,101,19,82
395195,50,11,39
395195,51,8,43
395195,51,8,43
395195,101,19,82
395195,101,19,82
395195,101,19,82
395195,50,11,39
395195,51,8,43
395195,51,8,43
395362,1783,647,1136
395362,1783,647,1136
395362,1479,520,959
395362,306,131,175
395362,1173,389,784
395362,304,127,177
395362,104,32,72
395362,1069,357,712
395362,750,268,482
395362,750,268,482
395362,679,236,443
395362,157,64,93
395362,522,172,350
395362,71,32,39
395362,45,14,31
395362,477,158,319
395362,1033,379,654
395362,1033,379,654
395362,800,284,516
395362,149,67,82
395362,651,217,434
395362,233,95,138
395362,59,18,41
395362,592,199,393
395690,913,306,607
395690,913,306,607
395690,913,306,607
395690,626,218,408
395690,287,88,199
395690,287,88,199
395690,617,214,403
395690,617,214,403
395690,617,214,403
395690,422,153,269
395690,195,61,134
395690,195,61,134
395690,296,92,204
395690,296,92,204
395690,296,92,204
395690,204,65,139
395690,92,27,65
395690,92,27,65
397270,82,58,24
397270,33,21,12
397270,33,21,12
397270,10,7,3
397270,23,14,9
397270,49,37,12
397270,6,6,0
397270,17,8,9
397270,82,58,24
397270,33,21,12
397270,33,21,12
397270,10,7,3
397270,23,14,9
397270,49,37,12
397270,6,6,0
397270,17,8,9
397942,1014,131,883
397942,1014,131,883
397942,1014,131,883
397942,346,48,298
397942,668,83,585
397942,668,83,585
397942,1014,131,883
397942,1014,131,883
397942,1014,131,883
397942,346,48,298
397942,668,83,585
397942,668,83,585
398130,538,377,161
398130,538,377,161
398130,536,376,160
398130,63,49,14
398130,473,327,146
398130,2,1,1
398130,44,31,13
398130,429,296,133
398130,340,253,87
398130,340,253,87
398130,339,252,87
398130,53,41,12
398130,286,211,75
398130,1,1,0
398130,33,25,8
398130,253,186,67
398130,198,124,74
398130,198,124,74
398130,197,124,73
398130,10,8,2
398130,187,116,71
398130,1,0,1
398130,11,6,5
398130,176,110,66
398574,1400,1270,130
398574,1400,1270,130
398574,1400,1270,130
398574,253,237,16
398574,1147,1033,114
398574,64,58,6
398574,1083,975,108
398574,1400,1270,130
398574,1400,1270,130
398574,1400,1270,130
398574,253,237,16
398574,1147,1033,114
398574,64,58,6
398574,1083,975,108
399212,10939,6764,4175
399212,10939,6764,4175
399212,10055,6285,3770
399212,2151,1145,1006
399212,7904,5140,2764
399212,884,479,405
399212,1112,691,421
399212,6792,4449,2343
399212,1938,958,980
399212,1938,958,980
399212,1897,932,965
399212,769,345,424
399212,1128,587,541
399212,41,26,15
399212,99,52,47
399212,1029,535,494
399212,9001,5806,3195
399212,9001,5806,3195
399212,8158,5353,2805
399212,1382,800,582
399212,6776,4553,2223
399212,843,453,390
399212,1013,639,374
399212,5763,3914,1849
399869,496,472,24
399869,496,472,24
399869,493,469,24
399869,135,124,11
399869,358,345,13
399869,3,3,0
399869,358,345,13
399869,496,472,24
399869,496,472,24
399869,493,469,24
399869,135,124,11
399869,358,345,13
399869,3,3,0
399869,358,345,13
399911,412,150,262
399911,412,150,262
399911,412,150,262
399911,112,44,68
399911,300,106,194
399911,300,106,194
399911,412,150,262
399911,412,150,262
399911,412,150,262
399911,112,44,68
399911,300,106,194
399911,300,106,194
400080,947,214,733
400080,947,214,733
400080,947,214,733
400080,941,211,730
400080,6,3,3
400080,6,3,3
400080,947,214,733
400080,947,214,733
400080,947,214,733
400080,941,211,730
400080,6,3,3
400080,6,3,3
400187,506,85,421
400187,506,85,421
400187,506,85,421
400187,331,51,280
400187,175,34,141
400187,175,34,141
400187,368,66,302
400187,368,66,302
400187,368,66,302
400187,264,44,220
400187,104,22,82
400187,104,22,82
400187,138,19,119
400187,138,19,119
400187,138,19,119
400187,67,7,60
400187,71,12,59
400187,71,12,59
401223,261,113,148
401223,122,42,80
401223,122,42,80
401223,5,1,4
401223,117,41,76
401223,139,71,68
401223,12,5,7
401223,105,36,69
401223,167,71,96
401223,73,24,49
401223,73,24,49
401223,2,0,2
401223,71,24,47
401223,94,47,47
401223,7,4,3
401223,64,20,44
401223,94,42,52
401223,49,18,31
401223,49,18,31
401223,3,1,2
401223,46,17,29
401223,45,24,21
401223,5,1,4
401223,41,16,25
401250,211,47,164
401250,211,47,164
401250,154,37,117
401250,154,37,117
401250,57,10,47
401250,57,10,47
401339,169,84,85
401339,169,84,85
401339,169,84,85
401339,57,20,37
401339,112,64,48
401339,112,64,48
401339,169,84,85
401339,169,84,85
401339,169,84,85
401339,57,20,37
401339,112,64,48
401339,112,64,48
401481,52,0,52
401481,52,0,52
401481,52,0,52
401481,20,0,20
401481,32,0,32
401481,32,0,32
401481,16,0,16
401481,16,0,16
401481,16,0,16
401481,8,0,8
401481,8,0,8
401481,8,0,8
401481,36,0,36
401481,36,0,36
401481,36,0,36
401481,12,0,12
401481,24,0,24
401481,24,0,24
402563,102,2,100
402563,102,2,100
402563,102,2,100
402563,20,0,20
402563,82,2,80
402563,82,2,80
402563,102,2,100
402563,102,2,100
402563,102,2,100
402563,20,0,20
402563,82,2,80
402563,82,2,80
402615,276,117,159
402615,242,100,142
402615,242,100,142
402615,242,100,142
402615,34,17,17
402615,242,100,142
402615,144,58,86
402615,133,53,80
402615,133,53,80
402615,133,53,80
402615,11,5,6
402615,133,53,80
402615,132,59,73
402615,109,47,62
402615,109,47,62
402615,109,47,62
402615,23,12,11
402615,109,47,62
402776,224,86,138
402776,224,86,138
402776,224,86,138
402776,32,17,15
402776,192,69,123
402776,11,2,9
402776,181,67,114
402776,127,53,74
402776,127,53,74
402776,127,53,74
402776,22,12,10
402776,105,41,64
402776,3,0,3
402776,102,41,61
402776,97,33,64
402776,97,33,64
402776,97,33,64
402776,10,5,5
402776,87,28,59
402776,8,2,6
402776,79,26,53
402800,144,14,130
402800,144,14,130
402800,144,14,130
402800,23,2,21
402800,121,12,109
402800,121,12,109
402800,106,11,95
402800,106,11,95
402800,106,11,95
402800,18,2,16
402800,88,9,79
402800,88,9,79
402800,38,3,35
402800,38,3,35
402800,38,3,35
402800,5,0,5
402800,33,3,30
402800,33,3,30
402828,381,164,217
402828,381,164,217
402828,289,154,135
402828,289,154,135
402828,92,10,82
402828,92,10,82
403414,41,0,41
403414,41,0,41
403414,41,0,41
403414,6,0,6
403414,35,0,35
403414,35,0,35
403414,17,0,17
403414,17,0,17
403414,17,0,17
403414,4,0,4
403414,13,0,13
403414,13,0,13
403414,24,0,24
403414,24,0,24
403414,24,0,24
403414,2,0,2
403414,22,0,22
403414,22,0,22
403469,2194,778,1416
403469,2194,778,1416
403469,446,187,259
403469,96,36,60
403469,350,151,199
403469,1748,591,1157
403469,10,7,3
403469,340,144,196
403469,226,82,144
403469,226,82,144
403469,201,76,125
403469,69,24,45
403469,132,52,80
403469,25,6,19
403469,6,5,1
403469,126,47,79
403469,1968,696,1272
403469,1968,696,1272
403469,245,111,134
403469,27,12,15
403469,218,99,119
403469,1723,585,1138
403469,4,2,2
403469,214,97,117
403478,972,406,566
403478,972,406,566
403478,533,232,301
403478,174,88,86
403478,359,144,215
403478,439,174,265
403478,9,3,6
403478,350,141,209
403478,421,203,218
403478,421,203,218
403478,399,193,206
403478,160,80,80
403478,239,113,126
403478,22,10,12
403478,6,3,3
403478,233,110,123
403478,551,203,348
403478,551,203,348
403478,134,39,95
403478,14,8,6
403478,120,31,89
403478,417,164,253
403478,3,0,3
403478,117,31,86
403487,4512,2932,1580
403487,4512,2932,1580
403487,840,474,366
403487,364,232,132
403487,476,242,234
403487,3672,2458,1214
403487,39,22,17
403487,437,220,217
403487,554,295,259
403487,554,295,259
403487,528,282,246
403487,269,151,118
403487,259,131,128
403487,26,13,13
403487,26,16,10
403487,233,115,118
403487,3958,2637,1321
403487,3958,2637,1321
403487,312,192,120
403487,95,81,14
403487,217,111,106
403487,3646,2445,1201
403487,13,6,7
403487,204,105,99
404037,32,4,28
404037,32,4,28
404037,32,4,28
404037,3,1,2
404037,29,3,26
404037,29,3,26
404037,32,4,28
404037,32,4,28
404037,32,4,28
404037,3,1,2
404037,29,3,26
404037,29,3,26
404055,223,47,176
404055,223,47,176
404055,223,47,176
404055,80,15,65
404055,143,32,111
404055,143,32,111
404055,223,47,176
404055,223,47,176
404055,223,47,176
404055,80,15,65
404055,143,32,111
404055,143,32,111
404073,3105,861,2244
404073,3082,851,2231
404073,3066,844,2222
404073,315,108,207
404073,2751,736,2015
404073,16,7,9
404073,23,10,13
404073,384,100,284
404073,2367,636,1731
404073,1314,387,927
404073,1310,384,926
404073,1310,384,926
404073,175,68,107
404073,1135,316,819
404073,4,3,1
404073,156,51,105
404073,979,265,714
404073,1791,474,1317
404073,1772,467,1305
404073,1756,460,1296
404073,140,40,100
404073,1616,420,1196
404073,16,7,9
404073,19,7,12
404073,228,49,179
404073,1388,371,1017
404082,4383,1374,3009
404082,4358,1367,2991
404082,4345,1363,2982
404082,715,264,451
404082,3630,1099,2531
404082,13,4,9
404082,25,7,18
404082,327,98,229
404082,3303,1001,2302
404082,2256,761,1495
404082,2253,760,1493
404082,2252,760,1492
404082,563,208,355
404082,1689,552,1137
404082,1,0,1
404082,3,1,2
404082,164,57,107
404082,1525,495,1030
404082,2127,613,1514
404082,2105,607,1498
404082,2093,603,1490
404082,152,56,96
404082,1941,547,1394
404082,12,4,8
404082,22,6,16
404082,163,41,122
404082,1778,506,1272
404222,221,79,142
404222,221,79,142
404222,217,76,141
404222,217,76,141
404222,4,3,1
404222,4,3,1
404338,159,58,101
404338,128,48,80
404338,128,48,80
404338,12,1,11
404338,116,47,69
404338,31,10,21
404338,20,7,13
404338,96,40,56
404338,159,58,101
404338,128,48,80
404338,128,48,80
404338,12,1,11
404338,116,47,69
404338,31,10,21
404338,20,7,13
404338,96,40,56
404365,312,175,137
404365,312,175,137
404365,312,175,137
404365,42,25,17
404365,270,150,120
404365,29,13,16
404365,241,137,104
404365,312,175,137
404365,312,175,137
404365,312,175,137
404365,42,25,17
404365,270,150,120
404365,29,13,16
404365,241,137,104
404374,236,87,149
404374,236,87,149
404374,236,87,149
404374,32,13,19
404374,204,74,130
404374,20,6,14
404374,184,68,116
404374,236,87,149
404374,236,87,149
404374,236,87,149
404374,32,13,19
404374,204,74,130
404374,20,6,14
404374,184,68,116
404383,540,368,172
404383,540,368,172
404383,540,368,172
404383,59,42,17
404383,481,326,155
404383,39,19,20
404383,442,307,135
404383,540,368,172
404383,540,368,172
